spelling,word
['ɐ.bɾɐ.ˈsaɾ'],abraçar
['ˈmaj.u'],maio
['ɐ.ˈbɾiɫ'],abril
['ow.ˈtu.bɾu'],outubro
['ɐ.ˈɡoʃ.tu'],agosto
['dɨ.ˈzẽ.bɾu'],dezembro
['ˈʒu.ʎu'],julho
['ˈʒu.ɲu'],junho
['pɐɾ.ˈtiɾ'],partir
['ˈnɔɾ.mɐ'],norma
['mɐ̃.ˈda.tu'],mandato
['mɐ.tɾi.ˈsi.dɐ'],matricida
['ʀɨ.ˈzi.nɐ'],resina
['pɐ.ˈpaj.ɐ'],papaia
['ɐ.mi.ɐ.ˈsaɾ'],ameaçar
['sɐ.sɨɾ.ˈdɔ.tɨ'],sacerdote
['ˈɐ.mu'],amo
['kɐɾ.ˈvɐ̃w̃'],carvão
['ku.mɨɾ.ˈsjaɫ'],comercial
['ĩ.ˈʃaɾ'],inchar
['tẽ.ˈdeɾ'],tender
['su.puɾ.ˈtaɾ'],suportar
['ɐɾ.ˈdeɾ'],arder
['dɨ.ʀɨ.ˈteɾ'],derreter
['ɐ.ku.ˈzaɾ'],acusar
['kõ.vẽ.ˈseɾ'],convencer
['vɨʃ.ˈtu.a.ɾi.u'],vestuário
['kuɫ.ˈpaɾ'],culpar
['bɐ.ˈteɾ'],bater
['ʀɨ.ˈsu.aɾ'],ressoar
['ˈsu.aɾ'],soar
['ˈva.ʒɐ̃j̃'],vagem
['tɾɐ.ˈiɾ'],trair
['tɾɐ̃ʃ.fuɾ.ˈmaɾ'],transformar
['i.ˈtɛ.ɾi.u'],etéreo
['sub.ˈtiɫ'],subtil
['ˈta.tu'],tato
['ɐ.ˈfɛ.tu'],afeto
['ˈvaʃ.tu'],vasto
['ɐʃ.pɨɾ.ˈʒiɾ'],aspergir
['lɐ̃.ˈsaɾ'],lançar
['dɐj.ˈtaɾ'],deitar
['ba.ti.ˈzaɾ'],batizar
['ɐ.kaɫ.ˈmaɾ'],acalmar
['ẽ.tɾɨ.ˈteɾ'],entreter
['saɫ.pi.ˈkaɾ'],salpicar
['ɡu.ˈzaɾ'],gozar
['ˈɡɾu.pu'],grupo
['ˈsi.ɡlɐ'],sigla
['aw.di.ˈsɐ̃w̃'],audição
['ˈfɾu.tu'],fruto
['fi.ˈnɐ̃.sɐʃ'],finanças
['ˈpɾe.su'],preço
['bu.ˈʒu.du'],bojudo
['ˈbo.ʒu'],bojo
['ʀɨ.ˈdɔɾ'],redor
['ʒɨɾ.mi.nɐ.ˈsɐ̃w̃'],germinação
['fɾɛ.ɡɨ.ˈzi.ɐ'],freguesia
['ẽ.ˈʒɐj.ɲu'],engenho
['ĩ.pu.ɡnɐ.ˈsɐ̃w̃'],impugnação
['ˈmɔ.ɾɐ'],mora
['bu.ˈliɾ'],bulir
['dɨ.zɨ.ˈʒaɾ'],desejar
['bu.zi.ˈnaɾ'],buzinar
['ˈvu.aɾ'],voar
['saɫ.ˈtaɾ'],saltar
['i.vɐ.pu.ˈɾaɾ'],evaporar
['vu.lɐ.ti.li.ˈzaɾ'],volatilizar
['dɐ̃.ˈsaɾ'],dançar
['baj.ˈlaɾ'],bailar
['sɐ.ˈsjaɾ'],saciar
['sɐ.tiʃ.fɐ.ˈzeɾ'],satisfazer
['vɐ.ˈzaɾ'],vazar
['mu.ˈʒiɾ'],mugir
['du.vi.ˈdaɾ'],duvidar
['dɨ.fẽ.ˈdeɾ'],defender
['i.vi.ˈtaɾ'],evitar
['dɨ.zẽ.pɐ.ˈnaɾ'],desempanar
['tɾɨ.ˈpaɾ'],trepar
['ɡɐ.ɡɨ.ˈʒaɾ'],gaguejar
['ɡɐ.ɾɐ̃.ˈtiɾ'],garantir
['ɐ.sɨ.ɡu.ˈɾaɾ'],assegurar
['ɐ.ɡɾɐ.dɨ.ˈseɾ'],agradecer
['ʀɨ.kõ.pẽ.ˈsaɾ'],recompensar
['ɡɐɾ.ɡɐ.ɾɨ.ˈʒaɾ'],gargarejar
['ɡɐ.ti.ˈɲaɾ'],gatinhar
['kɐ.fu.ˈnɛ'],cafuné
['kõ.bɐ.ˈteɾ'],combater
['ɡɨ.ˈʀjaɾ'],guerrear
['ĩ.di.vi.ˈdu.aɫ'],individual
['fuɾ.ˈtaɾ'],furtar
['ɐb.ʃtẽ.ˈsɐ̃w̃'],abstenção
['viɾ.ˈtu.dɨ'],virtude
['kõ.ˈklu.iɾ'],concluir
['sɐ̃.ˈsɐ̃w̃'],sanção
['ʀɨ.vɨʃ.ˈtiɾ'],revestir
['ɐ.ɡɐ.ˈʀaɾ'],agarrar
['pɾẽ.ˈdeɾ'],prender
['ɔ.fẽ.ˈdeɾ'],ofender
['iʃ.tɾɨ.mɨ.ˈseɾ'],estremecer
['ɐ.ʀɨ.ˈpjaɾ'],arrepiar
['ɐ.mu.ˈle.tu'],amuleto
['tɐ.liʒ.ˈmɐ̃'],talismã
['ɡɐ.ˈɲaɾ'],ganhar
['ʀɨ.sɨ.ˈbeɾ'],receber
['kɾɨʃ.ˈseɾ'],crescer
['ẽ.bõ.ˈdɐj.ɾu'],embondeiro
['lɨ.ʒiʒ.ˈlaɾ'],legislar
['ku.lu.ˈkaɾ'],colocar
['pɐ.vi.mẽ.ˈtaɾ'],pavimentar
['kaɫ.sɨ.ˈtaɾ'],calcetar
['pɨ.nɨ.ˈtɾaɾ'],penetrar
['ɔ.fuʃ.ˈkaɾ'],ofuscar
['kɐ̃.ˈsaɾ'],cansar
['ɐɾ.kɨ.ˈʒaɾ'],arquejar
['kɐ.pɐ.ˈtaʃ'],capataz
['kõ.tɾɐ.ˈmɛʃ.tɾɨ'],contramestre
['iʃ.kɐ.ˈpaɾ'],escapar
['fu.ˈʒiɾ'],fugir
['ɔ.ˈpɾɔ.bɾi.u'],opróbrio
['ẽ.ˈbaɾ.ɡu'],embargo
['diʃ.ˈpɾɔ.zi.u'],disprósio
['tɾɐ̃ʃ.puɾ.ˈtaɾ'],transportar
['kɐʃ.ti.ˈɡaɾ'],castigar
['ʒu.ˈvjaɫ'],jovial
['ʒu.vi.ɐ.li.ˈda.dɨ'],jovialidade
['kɐ.ˈbeɾ'],caber
['ˈʀa.bu'],rabo
['kʷa.tɾu.ˈsẽ.tuʃ'],quatrocentos
['ˈkaɫ.du'],caldo
['kaɫ.ˈsaɾ'],calçar
['kɐ.ˈsaɾ'],caçar
['dɨʃ.kɐʃ.ˈkaɾ'],descascar
['ɐ.pɐ.ˈɲaɾ'],apanhar
['kõ.ˈteɾ'],conter
['lẽ.ˈbɾaɾ'],lembrar
['li.ˈvɾaɾ'],livrar
['lɐ.bu.ˈtaɾ'],labutar
['ɐ.ˈtaɾ'],atar
['i.lu.mi.ˈnaɾ'],iluminar
['ɐ.lu.ˈmjaɾ'],alumiar
['bɾi.ˈʎaɾ'],brilhar
['lu.ˈziɾ'],luzir
['mẽ.si.u.ˈnaɾ'],mencionar
['sɨ.ˈkaɾ'],secar
['ẽ.ʃu.ˈɡaɾ'],enxugar
['sɨ.du.ˈziɾ'],seduzir
['pɐ.ˈsaɾ'],passar
['li.zõ.ˈʒjaɾ'],lisonjear
['bɐ.ʒu.ˈlaɾ'],bajular
['ɐ.du.ˈlaɾ'],adular
['ʀɨʃ.pɐj.ˈtaɾ'],respeitar
['ˈmu.eɾ'],moer
['ɔʃ.si.ˈlaɾ'],oscilar
['bɐ.loj.ˈsaɾ'],baloiçar
['iʃ.ku.ʀɨ.ˈɡaɾ'],escorregar
['tɾu.pɨ.ˈsaɾ'],tropeçar
['su.ˈvaɾ'],sovar
['iʃ.pɐ̃.ˈkaɾ'],espancar
['ẽ.ʀu.ˈlaɾ'],enrolar
['ẽ.voɫ.ˈveɾ'],envolver
['ẽ.ʀow.ˈpaɾ'],enroupar
['tɾɐ̃ʒ.mi.ˈtiɾ'],transmitir
['ɐ.lõ.ˈɡaɾ'],alongar
['ʀu.ˈlaɾ'],rolar
['ɐ.lu.ˈɡaɾ'],alugar
['pɐ.ˈɡaɾ'],pagar
['li.ˈdaɾ'],lidar
['dɨ.bɐ.ˈteɾ'],debater
['ˈleɾ'],ler
['ɐ.mɐ.du.ɾɨ.ˈseɾ'],amadurecer
['i.mɐ.ɡɾɨ.ˈseɾ'],emagrecer
['mɐ.ɾɐ.ku.ˈʒa'],maracujá
['ẽ.fɐj.ti.ˈsaɾ'],enfeitiçar
['ɡɐ.ɾɐ.ˈʒiʃ.tɐ'],garagista
['kɾi.ˈa.dɐ'],criada
['mɨ.ˈteɾ'],meter
['ʀi.ɐ.ˈʒiɾ'],reagir
['paɫ.pi.ˈtaɾ'],palpitar
['mɨ.ˈdiɾ'],medir
['kɐ.ˈvaɾ'],cavar
['iʃ.kɐ.ˈvaɾ'],escavar
['mĩ.ˈɡu.aɾ'],minguar
['ĩ.ti.mi.ˈdaɾ'],intimidar
['ɐd.vɨɾ.ˈtiɾ'],advertir
['ẽ.bɨ.ˈbeɾ'],embeber
['dɨʒ.ɡuʃ.ˈtaɾ'],desgostar
['mɐ.ˈɡu.aɾ'],magoar
['ẽ.tɾiʃ.tɨ.ˈseɾ'],entristecer
['ẽ.ɡɐ.ˈnaɾ'],enganar
['ẽ.di.ˈɾɐj.tɐ'],endireita
['ĩ.siʃ.ˈtiɾ'],insistir
['soɫ.ˈdaɾ'],soldar
['ẽ.ˈʃeɾ'],encher
['ĩ.pɾɨ.ˈɡnaɾ'],impregnar
['ẽ.su.ˈpaɾ'],ensopar
['pɨ.ˈdiɾ'],pedir
['mẽ.di.ˈɡaɾ'],mendigar
['ẽ.tẽ.ˈdeɾ'],entender
['pɨɾ.sɨ.ˈbeɾ'],perceber
['ɐ.ˈta.ʎu'],atalho
['ɐ.suʃ.ˈtaɾ'],assustar
['ɐ.mɨ.dɾõ.ˈtaɾ'],amedrontar
['pɐɾ.ˈtɐj.ɾɐ'],parteira
['iʃ.pu.ˈɾa.di.ku'],esporádico
['ta.si.tɐ.ˈmẽ.tɨ'],tacitamente
['mu.ʎɨ.ˈɾẽ.ɡu'],mulherengo
['pɾu.ʃɨ.ˈsoɾ'],professor
['ˈku.ɾɐ'],cura
['sɨ.kɾɨ.ˈta.ɾi.ɐ'],secretária
['iʃ.kɾi.vɐ.ˈni.ɲɐ'],escrivaninha
['ˈʃi.tɐ'],chita
['ˈtɛk.ni.kɐ'],técnica
['ˈta.ti.kɐ'],tática
['ˈta.ksi'],táxi
['tɨɾ.ˈsɐj.ɾɐ'],terceira
['tɾɨ.ˈmeɾ'],tremer
['tɾɨ.ˈzẽ.tuʃ'],trezentos
['iʃ.ku.ˈɾaɾ'],escorar
['ɐ.fli.ˈʒiɾ'],afligir
['ɐ.tuɾ.mẽ.ˈtaɾ'],atormentar
['tõ.ˈbaɾ'],tombar
['iʃ.tɐ.tɨ.ˈlaɾ'],estatelar
['tɨɾ.mi.ˈnaɾ'],terminar
[''],empregar
['u.tɨ.li.ˈzaɾ'],utilizar
['vĩ.ˈɡaɾ'],vingar
['ɐ.vɐ.ɾj.ˈaɾ'],avariar
['iʃ.tɾɐ.ˈɡaɾ'],estragar
['ʀɨ.bu.ˈkaɾ'],rebocar
['i.ʀi.ˈtaɾ'],irritar
['ʃɐ.ˈtjaɾ'],chatear
['sɨ.ˈɡiɾ'],seguir
['vi.ˈʒjaɾ'],vigiar
['ɐjʃ.tuɾ.ˈkiɾ'],extorquir
['ʀow.ˈbaɾ'],roubar
['kõ.ˈviɾ'],convir
['fɾu.ti.fi.ˈkaɾ'],frutificar
['ʀɨ.pɐ.ˈɾaɾ'],reparar
['dɨ.fi.ˈɲaɾ'],definhar
['ẽ.fɾɐ.kɨ.ˈseɾ'],enfraquecer
['dɨ.bɨ.li.ˈtaɾ'],debilitar
['ʃu.ˈtaɾ'],chutar
['põ.tɐ.ˈpjaɾ'],pontapear
['su.ˈʒaɾ'],sujar
['pu.ˈlu.iɾ'],poluir
['tuɾ.ˈvaɾ'],turvar
['ẽ.ʃɐ.ˈɡu.aɾ'],enxaguar
['ʀa.di.u.ɡɾɐ.ˈfi.ɐ'],radiografia
['ˈkaɾt'],kart
['ɐ.ʀɨ.ˈdɔ.ɾɨʃ'],arredores
['sɨɾ.kɐ.ˈni.ɐʃ'],cercanias
['i.ˈʀaɾ'],errar
['ɐɾ.ˈmaɾ'],armar
['ɐ.ˈʃaɾ'],achar
['muɾ.diʃ.ˈkaɾ'],mordiscar
['ɐ.lɐ.ˈzɐ̃w̃'],alazão
['fu.ˈɾẽ.sɨ'],forense
['ɐɾ.tɛ.ɾi.ɔʃ.klɨ.ˈɾɔ.zɨ'],arteriosclerose
['ɐ.dʒu.di.kɐ.ˈsɐ̃w̃'],adjudicação
['ɐ.dʒu.di.kɐ.ˈdoɾ'],adjudicador
['dɨʃ.ˈseɾ'],descer
['dɨʃ.pɨ.ˈdiɾ'],despedir
['dɨʒ.maj.ˈaɾ'],desmaiar
['dɨ.sɨ.ˈdiɾ'],decidir
['ʀɨ.zoɫ.ˈveɾ'],resolver
['iʒ.mɐ.ˈɡaɾ'],esmagar
['iʃ.kɐ̃.kɐ.ˈɾaɾ'],escancarar
['fɨ.ˈdeɾ'],feder
['fɨ.ˈɾiɾ'],ferir
['fĩ.ˈʒiɾ'],fingir
['iʃ.fɾɨ.ˈɡaɾ'],esfregar
['ɐ.ɾɨ.ˈʒaɾ'],arejar
['fu.ˈʀaɾ'],forrar
['ʀɐʒ.ˈɡaɾ'],rasgar
['di.lɐ.sɨ.ˈɾaɾ'],dilacerar
['ɐ.ʀɐ.ˈɲaɾ'],arranhar
['fũ.ˈdiɾ'],fundir
['ɐ.ɡwɐɾ.ˈdaɾ'],aguardar
['dɨʃ.pɨ.dɐ.ˈsaɾ'],despedaçar
['ˈpi.o.ʎu'],piolho
['ɐ.ɡɾɐ.ˈdaɾ'],agradar
['ʒɨ.ˈɾaɾ'],gerar
['ʒĩ.ˈɡaɾ'],gingar
['iʒ.vɐ.ˈzjaɾ'],esvaziar
['ˈʀɔ.tu.lɐ'],rótula
['ɐ.kɾɨ.di.ˈtaɾ'],acreditar
['ˈkɾeɾ'],crer
['kɐj.ˈmaɾ'],queimar
['iʃ.kẽ.ˈtaɾ'],esquentar
['kɾi.ˈaɾ'],criar
['kɐ.ʀɨ.ˈɡaɾ'],carregar
['ʀɐʃ.ˈpaɾ'],raspar
['kõ.vɨɾ.ˈsaɾ'],conversar
['ku.ˈzeɾ'],coser
['ku.ˈʀeɾ'],correr
['ˈflu.iɾ'],fluir
['ẽ.kõ.ˈtɾaɾ'],encontrar
['su.ˈkaɾ'],socar
['ʀɨʃ.põ.ˈdeɾ'],responder
['pẽ.ˈsaɾ'],pensar
['kõ.vi.ˈdaɾ'],convidar
['nɐ.ˈdaɾ'],nadar
['ɐ.ʀɐ̃.ˈʒaɾ'],arranjar
['eɾ.ˈdaɾ'],herdar
['lɐɾ.ˈɡaɾ'],largar
['ʀɨ.su.ˈnaɾ'],ressonar
['ˈmɔ.kɐ'],moca
['fi.ˈlɐj.ɾɐ'],fileira
['mɐ̃.ˈdaɾ'],mandar
['kɨ.ˈɾeɾ'],querer
['ˈmaʃ.kɐ.ɾɐ'],máscara
['nɐ.vɨ.ˈɡaɾ'],navegar
['ʀɨʒ.mũ.ˈɡaɾ'],resmungar
['ˈpaɫ.pɨ.bɾɐ'],pálpebra
['vɐ.ˈpoɾ'],vapor
['ˈpɛɾ.tu'],perto
['ˈɔ.ku.luʃ'],óculos
['ku.ˈɾe.tu'],coreto
['tɨ.ˈnaʃ'],tenaz
['ˈka.bɾɐ'],cabra
['aɫ.fɐj.ˈa.tɨ'],alfaiate
['ˈkuɾ.tu'],curto
['ẽ.ˈtɾɛ.ɡɐ'],entrega
['ẽ.tɾɨ.ˈɡaɾ'],entregar
['iʃ.kɐ.dɐ.ˈɾi.ɐ'],escadaria
['ẽ.ʀuʃ.ˈkaɾ'],enroscar
['ĩ.tɾi.ˈɡaɾ'],intrigar
['bɐ.lɐ̃.ˈsaɾ'],balançar
['ʃɐ.ˈmaɾ'],chamar
['ʀɨ.ˈzu.mu'],resumo
['pu.ˈʃaɾ'],puxar
['muɾ.ˈse.ɣu'],morcego
['bɐ.ˈʀɔ.tɨ'],barrote
['fłu.ˈrɛʃ.tɜ'],floresta
['ˈkuʃ.pu'],cuspo
['bɐ̃.ˈbu'],bambu
['tɐ̃.ˈboɾ'],tambor
['mɐ.ˈʃa.du'],machado
['ɐ.ˈbɐj.ʎɐ'],abelha
['ˈɡo.mɐ'],goma
['ˈfɛ.ku.lɐ'],fécula
['ˈsaj.tɨ'],site
['low.ˈvoɾ'],louvor
['e.ˈlɛ.ni.ku'],helénico
['dɨ.li.bɨ.ɾɐ.ˈsɐ̃w̃'],deliberação
['ʀɨ.zu.lu.ˈsɐ̃w̃'],resolução
['ɐ̃.ˈdɾɔ.ʒi.nu'],andrógino
['dɨʃ.pu.lɨ.ˈtaɾ'],despoletar
['ˈli.dɨ'],lide
['miʃ.ˈtɛɾ'],mister
['ɐ.lõ.ɡɐ.ˈmẽ.tu'],alongamento
['ʀɨ.ˈzɐj.ɲɐ'],resenha
['vɨ.ˈda.du'],vedado
['ʀja.ˈti.vu'],reativo
['sɨ.lɨ.ɾi.ˈda.dɨ'],celeridade
['ˈsɛ.lɨ.ɾɨ'],célere
['ˈɔɫ.mi.u'],hólmio
['aɫ.ˈfɐ̃.dɨ.ɡɐ'],alfândega
['ku.di.fi.ˈkaɾ'],codificar
['lɐ.ˈvɾaɾ'],lavrar
['ʀɨʃ.põ.sɐ.bi.li.ˈda.dɨ'],responsabilidade
['fɐj.ˈtoɾ'],feitor
['i.ˈɡnɔ.biɫ'],ignóbil
['i.ɡnu.ˈmi.ni.ɐ'],ignomínia
['ĩ.ˈdi.ʒɨ.nɐ'],indígena
['si.ˈʒi.lu'],sigilo
['ʃu.ˈvɐj.ɾu'],chuveiro
['ĩ.diʃ.pẽ.ˈsa.vɛɫ'],indispensável
['ˈfe.mi.ɐ'],fêmea
['ɐɾ.ˈma.du'],armado
['i.lɛ.tɾɔ.kaɾ.di.u.ˈɡɾɐ.mɐ'],eletrocardiograma
['ɐ.ˈbɾi.ɡu'],abrigo
['kɐ.ˈnɛ.kɐ'],caneca
['nɐ.mu.ˈɾa.du'],namorado
['e.ˈkli.psɨ'],eclipse
['bi.ɔ.ˈʒɛ.nɨ.zɨ'],biogénese
['ɔm.ni.pu.ˈtẽ.tɨ'],omnipotente
['di.vɨɾ.ˈʒẽ.tɨ'],divergente
['fɐɾ.fɐ.ˈʎaɾ'],farfalhar
['fi.lɐ.ˈmẽ.tu'],filamento
['ˈflu.ksu'],fluxo
['ɐ.fu.ˈɡaɾ'],afogar
['ˈfluj.du'],fluido
['fɾɐ.tɾi.ˈsi.di.u'],fratricídio
['nɐ.ˈsɐ̃w̃'],nação
['mɐ.ˈɾi.ti.mu'],marítimo
['di.ʒɨʃ.ˈtɐ̃w̃'],digestão
['siɾ.ku.ˈlaɾ'],circular
['kɐ.ˈzaɫ'],casal
['pɾɔ.tɔ.ˈkɔ.lu'],protocolo
['iʃ.ˈpɐ.ni.ku'],hispânico
['ʀɐ.ˈi.ɲɐ'],rainha
['ɔ.ˈʎaɾ'],olhar
['i.nɐ.lɐ.ˈsɐ̃w̃'],inalação
['i.nɐ.ˈlaɾ'],inalar
['i.nu.ˈmaɾ'],inumar
['li.ki.dɐ.ˈsɐ̃w̃'],liquidação
['li.ki.ˈdaɾ'],liquidar
['ĩ.tɨɾ.ʒɐj.ˈsɐ̃w̃'],interjeição
['ʒuʃ.ˈti.sɐ'],justiça
['ʀɨ.vu.lu.ˈsɐ̃w̃'],revolução
['ɐ̃.bi.ˈsɐ̃w̃'],ambição
['kɐ.bu.ˈlaɾ'],cabular
['i.zɔ.tu.pu'],isótopo
['ˈmi.tu'],mito
['kuʒ.mu.pu.ˈli.tɐ'],cosmopolita
['ʀɨ.ˈpɾe.zɐ'],represa
['tuɾ.ˈtu.ɾɐ'],tortura
['fu.ˈbi.ɐ'],fobia
['nɔ.ˈtuɾ.nu'],noturno
['ẽ.baj.ʃɐ.ˈdoɾ'],embaixador
['ɐ.ˈʃa.du'],achado
['ɐ.di.ˈtaɾ'],aditar
['ɐ.ˈdu.ɛ.lɐ'],aduela
['ɐ.ˈɾjaɾ'],arear
['kõ.kuɾ.ˈdɐ̃.tɨ'],concordante
['awʃ.kuɫ.ˈtaɾ'],auscultar
['kõ.pɨ.ˈtẽ.si.ɐ'],competência
['vi.ˈʒẽ.si.ɐ'],vigência
['fɾaˈɡ.mẽ.tu'],fragmento
['ĩ.tɨɾ.pɾɨ.tɐ.ˈsɐ̃w̃'],interpretação
['ɐjʃ.pli.kɐ.ˈsɐ̃w̃'],explicação
['i.zɨ.ˈʒɛ.zɨ'],exegese
['ˈɛɾ.bi.u'],érbio
['pɨ.dɔ.fi.ˈli.ɐ'],pedofilia
['ˈpa.ɾi.ɐ'],pária
['aw.ˈtok.tu.nɨ'],autóctone
['ˈtu.li.u'],túlio
['i.ˈtɛɾ.bi.u'],itérbio
['lu.ˈtɛ.si.u'],lutécio
['ɐ.zu.ˈla.du'],azulado
['ɐ.mɐ.ɾɨ.ˈla.du'],amarelado
['iʒ.vɨɾ.ˈdja.du'],esverdeado
['ɐ.lɐ.ɾɐ̃.ˈʒa.du'],alaranjado
['ɐ.sĩ.zẽ.ˈta.du'],acinzentado
['iʒ.bɾɐ̃.ki.ˈsa.du'],esbranquiçado
['tu.ˈʀeʒ.mu'],torresmo
['sɨɾ.ˈvi.su'],serviço
['ˈaf.ni.u'],háfnio
['ˈtɐ̃.tɐ.lu'],tântalo
['vɐ.ˈkɐj.ɾu'],vaqueiro
['li.ˈʃɐj.ɾu'],lixeiro
['u.ɾu.lu.ˈʒiʃ.tɐ'],urologista
['mu.ˈde.lu'],modelo
['ˈlu.di.ku'],lúdico
['kli.ˈẽ.tɨ'],cliente
['ɐ̃.ti.ˈkʷa.ɾi.u'],antiquário
['ɐ.sɨɾ.ˈsɐ̃w̃'],asserção
['ˈbja.tu'],beato
['ˈbja.tɐ'],beata
['kõ.fi.ˈdẽ.tɨ'],confidente
['ˈsɛw'],céu
['ˈkuɾ.su'],curso
['kõ.pɐ.ˈɾaɾ'],comparar
['u.ˈmiɫ.dɨ'],humilde
['ɐ̃.bjẽ.tɐ.ˈliʃ.tɐ'],ambientalista
['fɾõ.ˈtɐj.ɾɐ'],fronteira
['bɨ.bɨ.ˈdow.ɾu'],bebedouro
['tɐ.ˈlẽ.tu'],talento
['ɐ.pɾu.ˈpɾja.du'],apropriado
['bu.ˈsaɫ'],boçal
['dõ.ˈzɛ.lɐ'],donzela
['ẽ.fɐj.ˈtaɾ'],enfeitar
['ˈpɾɔ.si.mu'],próximo
['sɛ.ˈksiʒ.mu'],sexismo
['ˈpaʃ'],paz
['kɐ.tu.li.ˈsiʒ.mu'],catolicismo
['nɐ.si.u.nɐ.ˈliʒ.mu'],nacionalismo
['li.bɨ.ɾɐ.ˈliʒ.mu'],liberalismo
['pu.pu.ˈliʒ.mu'],populismo
['su.si.ɐ.ˈliʒ.mu'],socialismo
['tu.tɐ.li.tɐ.ˈɾiʒ.mu'],totalitarismo
['ɡlu.bɐ.li.zɐ.ˈsɐ̃w̃'],globalização
['fũ.dɐ.mẽ.tɐ.ˈliʒ.mu'],fundamentalismo
['fɨ.mɨ.ˈniʒ.mu'],feminismo
['dɨ.mu.kɾɐ.ˈsi.ɐ'],democracia
['dɨ.mɐ.ɡu.ˈʒi.ɐ'],demagogia
['di.tɐ.ˈdu.ɾɐ'],ditadura
['bu.ɾu.kɾɐ.ˈsi.ɐ'],burocracia
['mu.ˈɾaɫ'],moral
['ˈka'],cá
['mɨ.ˈmɔ.ɾi.ɐ'],memória
['iʃ.põ.ˈtɐ.ni.u'],espontâneo
['kõ.ku.ˈʀẽ.tɨ'],concorrente
['kaw.ˈtɛ.lɐ'],cautela
['võ.ˈta.dɨ'],vontade
['puɾ.ˈke'],porquê
['ɐ.pu.ˈzẽ.tu'],aposento
['aɫ.ˈvi.sɐ.ɾɐʃ'],alvíssaras
['ɐʒ.ˈnɐj.ɾɐ'],asneira
['õ.ˈʀa.du'],honrado
['tũɡʃ.ˈtɛ.ni.u'],tungsténio
['voɫ.ˈfɾɐ.mi.u'],volfrâmio
['sɨ.ˈsɐ̃w̃'],sessão
['tɨ.ˈʀoɾ'],terror
['low.ˈvaɾ'],louvar
['kɐʃ.ti.ˈda.dɨ'],castidade
['fũ.ˈɡaɾ'],fungar
['i.ˈɾi.di.u'],irídio
['ẽ.ˈfjaɾ'],enfiar
['u.mɨ.nɐ.ˈʒjaɾ'],homenagear
['mɨ.tɐ.muɾ.fu.ˈzjaɾ'],metamorfosear
['dɨ.pẽ.du.ˈɾaɾ'],dependurar
['fu.ˈli.ku.lu'],folículo
['tɐ.ˈmɐ̃.ku'],tamanco
['ˈlu.aɾ'],luar
['di.ɐ.ˈbɾe.tɨ'],diabrete
['iʒ.ˈɡi.ʃu'],esguicho
['buɾ.ˈleʃ.ku'],burlesco
['ˈkaʃ.ku'],casco
['ˈtɾɐ̃.pɐ'],trampa
['ˈsɐj.ɐ'],ceia
['ˈso.ʎɐ'],solha
['ʀɨ.ku.ˈbɾaɾ'],recobrar
['ˈse.du'],cedo
['fɨ.ˈɾi.dɐ'],ferida
['kõ.tẽ.tɐ.ˈmẽ.tu'],contentamento
['dɨʃ.kõ.ˈtẽ.tɨ'],descontente
['i.ˈnɔ.kʷu'],inócuo
['pɨɾ.ti.ˈnẽ.tɨ'],pertinente
['ˈʒẽ.tɨ'],gente
['kõ.ˈtẽ.tɨ'],contente
['kuj.ˈdaɾ'],cuidar
['ˈli.ɾɐ'],lira
['iʃ.pɨ.ˈɾɐ̃.sɐ'],esperança
['dɨ.ˈzaj.ʒu'],desejo
['biʒ.ˈmu.tu'],bismuto
['dɨ.zɔ.bɨ.ˈdjẽ.tɨ'],desobediente
['kɐ.ˈʃa.sɐ'],cachaça
['kɐ.pɐ.ˈse.tɨ'],capacete
['kõ.buʃ.ˈti.vɛɫ'],combustível
['ʀɐ.ˈbɛ.kɐ'],rabeca
['kõ.ˈtɾa.ɾi.u'],contrário
['fɨ.mɨ.ˈniʃ.tɐ'],feminista
['fa.tu.ˈɾjaɫ'],fatorial
['fa.ˈtoɾ'],fator
['tɾi.ˈmɛʃ.tɾɨ'],trimestre
['ˈfɾɐ̃.si.u'],frâncio
['ɡu.ˈɾu'],guru
['pɾu.e.mi.ˈnẽ.si.ɐ'],proeminência
['ˈkɔ.lu'],colo
['ɐ.ʀõ.ˈbaɾ'],arrombar
['ɐɾ.ˈɡɔ.lɐ'],argola
['ɐ.ˈʀu.fu'],arrufo
['ɐ.siʃ.ˈtiɾ'],assistir
['ɐ.ˈzɐj.ɲɐ'],azenha
['ˈba.ɡɐ'],baga
['ˈbu.zi.u'],búzio
['kɐ.ˈbe.su'],cabeço
['ˈka.ku'],caco
['ɔ.ˈɾi.ʒɐ̃j̃'],origem
['kõ.fuɾ.mi.ˈda.dɨ'],conformidade
['kʷɐ.li.ˈda.dɨ'],qualidade
['kɐ.ˈla.dɐ'],calada
['kɐ.ˈʎaw'],calhau
['kɐ.ˈpɔ.tɨ'],capote
['kɐ.zɐ.ˈkɐ̃w̃'],casacão
['pɨɾ.ku.ˈʀeɾ'],percorrer
['ku.ˈɾiʃ.ku'],corisco
['ʒu.di.ˈsjaɫ'],judicial
['mɐ.ʒiʃ.ˈtɾa.du'],magistrado
['ɡɾɐ.ˈdu.aɫ'],gradual
['kõ.sɨ.ˈbeɾ'],conceber
['ˈni.ti.du'],nítido
['fɨ.dɨ.ˈɾaɫ'],federal
['pɾu.ˈfũ.du'],profundo
['diʃ.sɨɾ.ni.ˈmẽ.tu'],discernimento
